Model,stimulus,MOS
flowerpot,flowerpot_gsigma_4_tsigma_16,0.58070467861061703
flowerpot,flowerpot_gsigma_4_tsigma_32,0.69868526161572098
flowerpot,flowerpot_tsl_4_tqs_64,0.91808271643226591
flowerpot,flowerpot_tsl_4_tqs_128,0.95451928525498553
flowerpot,flowerpot_tsl_4_tqs_256,0.90983606228195302
flowerpot,flowerpot_tsl_4_tqs_512,0.90981381951518203
flowerpot,flowerpot_tsl_6_tqs_64,0.27581058637397604
flowerpot,flowerpot_tsl_6_tqs_128,0.38430510473701807
flowerpot,flowerpot_tsl_6_tqs_256,0.61558698569492398
flowerpot,flowerpot_tsl_6_tqs_512,0.75005851387450906
flowerpot,flowerpot_tsl_8_tqs_64,0.083063085412579007
flowerpot,flowerpot_tsl_8_tqs_128,0.23737817762423896
flowerpot,flowerpot_tsl_8_tqs_256,0.49604229798092803
flowerpot,flowerpot_tsl_8_tqs_512,0.68790330499093799
flowerpot,flowerpot_gQP_1_tQP_1,0.22007510898250005
flowerpot,flowerpot_gQP_1_tQP_2,0.291703233605075
flowerpot,flowerpot_gQP_1_tQP_3,0.43662979575871608
flowerpot,flowerpot_gQP_2_tQP_1,0.38521397537531099
flowerpot,flowerpot_gQP_2_tQP_2,0.45646661366836805
flowerpot,flowerpot_gQP_2_tQP_3,0.62022845472115795
flowerpot,flowerpot_gQP_3_tQP_1,0.69160813287876799
flowerpot,flowerpot_gQP_3_tQP_2,0.716832537284946
flowerpot,flowerpot_gQP_3_tQP_3,0.668259667393166
flowerpot,flowerpot_pqs_1_qs_16,0.086672987327231943
flowerpot,flowerpot_pqs_1_qs_32,0.25596957534499598
flowerpot,flowerpot_pqs_1_qs_48,0.48428925433471304
flowerpot,flowerpot_pqs_1_qs_64,0.72257267958889093
house,house_level_7,0.97046122576268301
house,house_level_8,0.84055537577287198
house,house_level_9,0.36308789680530407
house,house_gsigma_0_tsigma_8,0.098288643626285976
house,house_gsigma_0_tsigma_16,0.30194160576477902
house,house_gsigma_0_tsigma_32,0.51066784205718996
house,house_gsigma_2_tsigma_8,0.51318587887132394
house,house_gsigma_2_tsigma_16,0.53699164011310896
house,house_gsigma_2_tsigma_32,0.65133541237525105
house,house_gsigma_4_tsigma_8,0.64311452230965505
house,house_gsigma_4_tsigma_16,0.70102458557278102
house,house_gsigma_4_tsigma_32,0.80615457709272198
house,house_tsl_4_tqs_64,0.34905141920299998
house,house_tsl_4_tqs_128,0.45688983046195408
house,house_tsl_4_tqs_256,0.62098565389276206
house,house_tsl_4_tqs_512,0.77603563494329098
house,house_tsl_6_tqs_64,0.15226973050555603
house,house_tsl_6_tqs_128,0.24642854801599601
house,house_tsl_6_tqs_256,0.57013515870935505
house,house_tsl_6_tqs_512,0.73415265458948598
house,house_tsl_8_tqs_64,0.13211565702781902
house,house_tsl_8_tqs_128,0.19752188133264892
house,house_tsl_8_tqs_256,0.47398793484595603
house,house_tsl_8_tqs_512,0.72396691582349604
house,house_gQP_1_tQP_1,0.077720466422449008
house,house_gQP_1_tQP_2,0.293467690866685
house,house_gQP_1_tQP_3,0.61741790152463794
house,house_gQP_2_tQP_1,0.25547292121059795
house,house_gQP_2_tQP_2,0.36939807978759698
house,house_gQP_2_tQP_3,0.59209953228521495
house,house_gQP_3_tQP_1,0.59360626255548699
house,house_gQP_3_tQP_2,0.62873839111432495
house,house_gQP_3_tQP_3,0.70778756412924593
house,house_pqs_1_qs_16,0.11567989002369794
house,house_pqs_1_qs_32,0.22307836928530511
house,house_pqs_1_qs_48,0.31932969963998104
house,house_pqs_1_qs_64,0.49406146178118904
litchi,litchi_level_7,0.97517251742339173
litchi,litchi_level_8,0.76480952330403196
litchi,litchi_level_9,0.11743459776488607
litchi,litchi_gsigma_0_tsigma_8,0.074480340997985062
litchi,litchi_gsigma_0_tsigma_16,0.21006752737348289
litchi,litchi_gsigma_0_tsigma_32,0.59241678521979302
litchi,litchi_gsigma_2_tsigma_8,0.33308038083776792
litchi,litchi_gsigma_2_tsigma_16,0.44538580435951192
litchi,litchi_gsigma_2_tsigma_32,0.60244116611379894
litchi,litchi_gsigma_4_tsigma_8,0.60920479743676603
litchi,litchi_gsigma_4_tsigma_16,0.56603505105822194
litchi,litchi_gsigma_4_tsigma_32,0.67433984265834401
litchi,litchi_tsl_4_tqs_64,0.58550043783086603
litchi,litchi_tsl_4_tqs_128,0.66072469625851604
litchi,litchi_tsl_4_tqs_256,0.75518228611683902
litchi,litchi_tsl_4_tqs_512,0.85836165380553797
litchi,litchi_tsl_6_tqs_64,0.23384060116663097
litchi,litchi_tsl_6_tqs_128,0.334767375787966
litchi,litchi_tsl_6_tqs_256,0.61369038347136406
litchi,litchi_tsl_6_tqs_512,0.784529945581661
litchi,litchi_tsl_8_tqs_64,0.10865147145550591
litchi,litchi_tsl_8_tqs_128,0.27709523153842797
litchi,litchi_tsl_8_tqs_256,0.47758178524898298
litchi,litchi_tsl_8_tqs_512,0.74134227305724998
litchi,litchi_gQP_1_tQP_1,0.16175402835145603
litchi,litchi_gQP_1_tQP_2,0.26283551697257801
litchi,litchi_gQP_1_tQP_3,0.40707807471969504
litchi,litchi_gQP_2_tQP_1,0.37915841089118407
litchi,litchi_gQP_2_tQP_2,0.50531905039820801
litchi,litchi_gQP_2_tQP_3,0.59162619196644095
litchi,litchi_gQP_3_tQP_1,0.61184268696162292
litchi,litchi_gQP_3_tQP_2,0.58378215640183306
litchi,litchi_gQP_3_tQP_3,0.70048755241344907
litchi,litchi_pqs_1_qs_16,0.094038505289322005
litchi,litchi_pqs_1_qs_32,0.27735302465873501
litchi,litchi_pqs_1_qs_48,0.568424435236212
litchi,litchi_pqs_1_qs_64,0.67903265432809101
mushroom,mushroom_level_7,0.96177048142234578
mushroom,mushroom_level_8,0.85155815347269903
mushroom,mushroom_level_9,0.39139066166134595
mushroom,mushroom_gsigma_0_tsigma_8,0.056950154814528031
mushroom,mushroom_gsigma_0_tsigma_16,0.24901211768830711
mushroom,mushroom_gsigma_0_tsigma_32,0.50640056144630097
mushroom,mushroom_gsigma_2_tsigma_8,0.46146634995287106
mushroom,mushroom_gsigma_2_tsigma_16,0.53450142830208203
mushroom,mushroom_gsigma_2_tsigma_32,0.61513554587639807
mushroom,mushroom_gsigma_4_tsigma_8,0.56557170275652802
mushroom,mushroom_gsigma_4_tsigma_16,0.62050403373492302
mushroom,mushroom_gsigma_4_tsigma_32,0.74988131600163299
mushroom,mushroom_tsl_4_tqs_64,0.69965860545339797
mushroom,mushroom_tsl_4_tqs_128,0.74883269609465897
mushroom,mushroom_tsl_4_tqs_256,0.76908601168026502
mushroom,mushroom_tsl_4_tqs_512,0.84489865550759902
mushroom,mushroom_tsl_6_tqs_64,0.32689036712025399
mushroom,mushroom_tsl_6_tqs_128,0.51939042661750301
mushroom,mushroom_tsl_6_tqs_256,0.68499283286588097
mushroom,mushroom_tsl_6_tqs_512,0.80566821989161896
mushroom,mushroom_tsl_8_tqs_64,0.11725726856019303
mushroom,mushroom_tsl_8_tqs_128,0.32322270678255804
mushroom,mushroom_tsl_8_tqs_256,0.59501968516754311
mushroom,mushroom_tsl_8_tqs_512,0.74975324539126798
mushroom,mushroom_gQP_1_tQP_1,0.22267592525271696
mushroom,mushroom_gQP_1_tQP_2,0.56387339578666795
mushroom,mushroom_gQP_1_tQP_3,0.63189077254678205
mushroom,mushroom_gQP_2_tQP_1,0.39443044179855402
mushroom,mushroom_gQP_2_tQP_2,0.53629862805223394
mushroom,mushroom_gQP_2_tQP_3,0.69034602108617693
mushroom,mushroom_gQP_3_tQP_1,0.69954793038406804
mushroom,mushroom_gQP_3_tQP_2,0.73751092969202392
mushroom,mushroom_gQP_3_tQP_3,0.796951534014677
mushroom,mushroom_pqs_1_qs_16,0.10782689231133002
mushroom,mushroom_pqs_1_qs_32,0.32659863492461394
mushroom,mushroom_pqs_1_qs_48,0.55049622936655807
mushroom,mushroom_pqs_1_qs_64,0.63747063352455391
puer_tea,puer_tea_level_7,0.96846537471459981
puer_tea,puer_tea_level_8,0.83739665073432501
puer_tea,puer_tea_level_9,0.221567335898332
puer_tea,puer_tea_gsigma_0_tsigma_8,0.20523306650840201
puer_tea,puer_tea_gsigma_0_tsigma_16,0.51367405970705193
puer_tea,puer_tea_gsigma_0_tsigma_32,0.65259142304794204
puer_tea,puer_tea_gsigma_2_tsigma_8,0.56529734436523604
puer_tea,puer_tea_gsigma_2_tsigma_16,0.67447690203385591
puer_tea,puer_tea_gsigma_2_tsigma_32,0.72586400903506498
puer_tea,puer_tea_gsigma_4_tsigma_8,0.75998012309561302
puer_tea,puer_tea_gsigma_4_tsigma_16,0.77013050491745905
puer_tea,puer_tea_gsigma_4_tsigma_32,0.82591813203779996
puer_tea,puer_tea_tsl_4_tqs_64,0.77369433367763196
puer_tea,puer_tea_tsl_4_tqs_128,0.73180086469362204
puer_tea,puer_tea_tsl_4_tqs_256,0.87800184662020297
puer_tea,puer_tea_tsl_4_tqs_512,0.94157775279422595
puer_tea,puer_tea_tsl_6_tqs_64,0.13119551234527294
puer_tea,puer_tea_tsl_6_tqs_128,0.37013787851604196
puer_tea,puer_tea_tsl_6_tqs_256,0.71444138218048803
puer_tea,puer_tea_tsl_6_tqs_512,0.83400451525629904
puer_tea,puer_tea_tsl_8_tqs_64,0.20154669482506804
puer_tea,puer_tea_tsl_8_tqs_128,0.38202543315566795
puer_tea,puer_tea_tsl_8_tqs_256,0.63886358931607601
puer_tea,puer_tea_tsl_8_tqs_512,0.78454090684498901
puer_tea,puer_tea_gQP_1_tQP_1,0.22085299045494
puer_tea,puer_tea_gQP_1_tQP_2,0.24555540897557804
puer_tea,puer_tea_gQP_1_tQP_3,0.48701125478322604
puer_tea,puer_tea_gQP_2_tQP_1,0.37494545856758899
puer_tea,puer_tea_gQP_2_tQP_2,0.36574345234010197
puer_tea,puer_tea_gQP_2_tQP_3,0.51006715392887103
puer_tea,puer_tea_gQP_3_tQP_1,0.50746696821214698
puer_tea,puer_tea_gQP_3_tQP_2,0.57915831219066904
puer_tea,puer_tea_gQP_3_tQP_3,0.62689286463352101
puer_tea,puer_tea_pqs_1_qs_16,0.11220775118267601
puer_tea,puer_tea_pqs_1_qs_32,0.42169259655768598
puer_tea,puer_tea_pqs_1_qs_48,0.46168985571061294
puer_tea,puer_tea_pqs_1_qs_64,0.51986455032823109
pumpkin,pumpkin_level_7,0.98187399748728499
pumpkin,pumpkin_level_8,0.79360555803187904
pumpkin,pumpkin_level_9,0.23969997678723698
pumpkin,pumpkin_gsigma_0_tsigma_8,0.11287105089018001
pumpkin,pumpkin_gsigma_0_tsigma_16,0.26151937199910602
pumpkin,pumpkin_gsigma_0_tsigma_32,0.52354751264946597
pumpkin,pumpkin_gsigma_2_tsigma_8,0.402972433849628
pumpkin,pumpkin_gsigma_2_tsigma_16,0.49112845125170901
pumpkin,pumpkin_gsigma_2_tsigma_32,0.63864197920376198
pumpkin,pumpkin_gsigma_4_tsigma_8,0.62375571185232503
pumpkin,pumpkin_gsigma_4_tsigma_16,0.62099751716800999
pumpkin,pumpkin_gsigma_4_tsigma_32,0.73931331546962098
pumpkin,pumpkin_tsl_4_tqs_64,0.13553515748736999
pumpkin,pumpkin_tsl_4_tqs_128,0.21325952730973396
pumpkin,pumpkin_tsl_4_tqs_256,0.46874866988523201
pumpkin,pumpkin_tsl_4_tqs_512,0.71321382293047808
pumpkin,pumpkin_tsl_6_tqs_64,0.33093751937591409
pumpkin,pumpkin_tsl_6_tqs_128,0.37787651702345604
pumpkin,pumpkin_tsl_6_tqs_256,0.51622301802758797
pumpkin,pumpkin_tsl_6_tqs_512,0.74318879545087602
pumpkin,pumpkin_tsl_8_tqs_64,0.12228432762811592
pumpkin,pumpkin_tsl_8_tqs_128,0.210230182308074
pumpkin,pumpkin_tsl_8_tqs_256,0.44656361017970203
pumpkin,pumpkin_tsl_8_tqs_512,0.702351916572447
pumpkin,pumpkin_gQP_1_tQP_1,0.19967990929364599
pumpkin,pumpkin_gQP_1_tQP_2,0.36371395446675603
pumpkin,pumpkin_gQP_1_tQP_3,0.58496179054861397
pumpkin,pumpkin_gQP_2_tQP_1,0.42691456620229407
pumpkin,pumpkin_gQP_2_tQP_2,0.43652257006360207
pumpkin,pumpkin_gQP_2_tQP_3,0.58484035768095799
pumpkin,pumpkin_gQP_3_tQP_1,0.53857722908555794
pumpkin,pumpkin_gQP_3_tQP_2,0.62457521412810602
pumpkin,pumpkin_gQP_3_tQP_3,0.69767947839421796
pumpkin,pumpkin_pqs_1_qs_16,0.14378589191875302
pumpkin,pumpkin_pqs_1_qs_32,0.16957043207275602
pumpkin,pumpkin_pqs_1_qs_48,0.28366345988589903
pumpkin,pumpkin_pqs_1_qs_64,0.47758563305449997
ship,ship_level_7,0.94209340593201385
ship,ship_level_8,0.84732842554010801
ship,ship_level_9,0.48832506659286801
ship,ship_gsigma_0_tsigma_8,0.18123850359897309
ship,ship_gsigma_0_tsigma_16,0.39974096211246901
ship,ship_gsigma_0_tsigma_32,0.55286882178799801
ship,ship_gsigma_2_tsigma_8,0.55676088222738307
ship,ship_gsigma_2_tsigma_16,0.53757192315135405
ship,ship_gsigma_2_tsigma_32,0.70529525949754501
ship,ship_gsigma_4_tsigma_8,0.75840962373807197
ship,ship_gsigma_4_tsigma_16,0.69761588739669
ship,ship_gsigma_4_tsigma_32,0.77428175186522896
ship,ship_tsl_4_tqs_64,0.86567646968029599
ship,ship_tsl_4_tqs_128,0.84020895243945104
ship,ship_tsl_4_tqs_256,0.88275347516663505
ship,ship_tsl_4_tqs_512,0.87362892755960198
ship,ship_tsl_6_tqs_64,0.1952191834433511
ship,ship_tsl_6_tqs_128,0.31895133059302594
ship,ship_tsl_6_tqs_256,0.58813836910983097
ship,ship_tsl_6_tqs_512,0.74875559598358199
ship,ship_tsl_8_tqs_64,0.13585473943253101
ship,ship_tsl_8_tqs_128,0.234505446975388
ship,ship_tsl_8_tqs_256,0.54395461489383701
ship,ship_tsl_8_tqs_512,0.67432321829824304
ship,ship_gQP_1_tQP_1,0.13167568371270411
ship,ship_gQP_1_tQP_2,0.20330466053326601
ship,ship_gQP_1_tQP_3,0.35346361193543208
ship,ship_gQP_2_tQP_1,0.47244124653391995
ship,ship_gQP_2_tQP_2,0.46928690642234006
ship,ship_gQP_2_tQP_3,0.55005181647066603
ship,ship_gQP_3_tQP_1,0.67298869564725194
ship,ship_gQP_3_tQP_2,0.69921743940739201
ship,ship_gQP_3_tQP_3,0.67628122624612708
ship,ship_pqs_1_qs_16,0.081076211409887966
ship,ship_pqs_1_qs_32,0.31093718641826196
ship,ship_pqs_1_qs_48,0.39146297338133207
ship,ship_pqs_1_qs_64,0.51815606891719102
statue,statue_level_7,0.88954073257119104
statue,statue_level_8,0.75553949306307999
statue,statue_level_9,0.30978589342944995
statue,statue_gsigma_0_tsigma_8,0.14880526969736396
statue,statue_gsigma_0_tsigma_16,0.30750966550932002
statue,statue_gsigma_0_tsigma_32,0.50724033199371599
statue,statue_gsigma_2_tsigma_8,0.49854469536174695
statue,statue_gsigma_2_tsigma_16,0.60587669577030301
statue,statue_gsigma_2_tsigma_32,0.65244112703831192
statue,statue_gsigma_4_tsigma_8,0.68619908523199802
statue,statue_gsigma_4_tsigma_16,0.72277115437733896
statue,statue_gsigma_4_tsigma_32,0.67004785505964493
statue,statue_tsl_4_tqs_64,0.80441180682670199
statue,statue_tsl_4_tqs_128,0.80302730497646801
statue,statue_tsl_4_tqs_256,0.835991710841688
statue,statue_tsl_4_tqs_512,0.88655982583902004
statue,statue_tsl_6_tqs_64,0.22698691283615102
statue,statue_tsl_6_tqs_128,0.32239646394698196
statue,statue_tsl_6_tqs_256,0.51770160807318599
statue,statue_tsl_6_tqs_512,0.70261523037617801
statue,statue_tsl_8_tqs_64,0.11681114278641302
statue,statue_tsl_8_tqs_128,0.21634882487183604
statue,statue_tsl_8_tqs_256,0.42334269893107901
statue,statue_tsl_8_tqs_512,0.64426715483135799
statue,statue_gQP_1_tQP_1,0.17834555254143003
statue,statue_gQP_1_tQP_2,0.25631316185484199
statue,statue_gQP_1_tQP_3,0.47019130011329902
statue,statue_gQP_2_tQP_1,0.34722102003321498
statue,statue_gQP_2_tQP_2,0.41960848975573495
statue,statue_gQP_2_tQP_3,0.54706036123804902
statue,statue_gQP_3_tQP_1,0.74113583791447601
statue,statue_gQP_3_tQP_2,0.67414588121473606
statue,statue_gQP_3_tQP_3,0.730698626997481
statue,statue_pqs_1_qs_16,0.12984265923399407
statue,statue_pqs_1_qs_32,0.22720217773983808
statue,statue_pqs_1_qs_48,0.32595239652490804
statue,statue_pqs_1_qs_64,0.45891122609054702
tool_box,tool_box_level_7,0.9221184918617088
tool_box,tool_box_level_8,0.74642930767889104
tool_box,tool_box_level_9,0.27031931337072801
tool_box,tool_box_gsigma_0_tsigma_8,0.25922257952919392
tool_box,tool_box_gsigma_0_tsigma_16,0.52346041672296306
tool_box,tool_box_gsigma_0_tsigma_32,0.66619104780934102
tool_box,tool_box_gsigma_2_tsigma_8,0.57841316310178792
tool_box,tool_box_gsigma_2_tsigma_16,0.69508864612982402
tool_box,tool_box_gsigma_2_tsigma_32,0.80264610335565101
tool_box,tool_box_gsigma_4_tsigma_8,0.72385485401633198
tool_box,tool_box_gsigma_4_tsigma_16,0.77967138309714001
tool_box,tool_box_gsigma_4_tsigma_32,0.86287343952089801
tool_box,tool_box_tsl_4_tqs_64,0.46189941963613501
tool_box,tool_box_tsl_4_tqs_128,0.565193667438596
tool_box,tool_box_tsl_4_tqs_256,0.78660095759781701
tool_box,tool_box_tsl_4_tqs_512,0.90227590760558996
tool_box,tool_box_tsl_6_tqs_64,0.19519927797991399
tool_box,tool_box_tsl_6_tqs_128,0.53281463577093091
tool_box,tool_box_tsl_6_tqs_256,0.68309515160587198
tool_box,tool_box_tsl_6_tqs_512,0.86755405227052296
tool_box,tool_box_tsl_8_tqs_64,0.2612942403911851
tool_box,tool_box_tsl_8_tqs_128,0.47830805325581505
tool_box,tool_box_tsl_8_tqs_256,0.70675384397954799
tool_box,tool_box_tsl_8_tqs_512,0.81919135235431706
tool_box,tool_box_gQP_1_tQP_1,0.22818196519522105
tool_box,tool_box_gQP_1_tQP_2,0.40820627367646201
tool_box,tool_box_gQP_1_tQP_3,0.43240555287341498
tool_box,tool_box_gQP_2_tQP_1,0.42129202009461397
tool_box,tool_box_gQP_2_tQP_2,0.42788265967236494
tool_box,tool_box_gQP_2_tQP_3,0.54678125362407104
tool_box,tool_box_gQP_3_tQP_1,0.55510057314605199
tool_box,tool_box_gQP_3_tQP_2,0.52362845224619092
tool_box,tool_box_gQP_3_tQP_3,0.65348717804284906
tool_box,tool_box_pqs_1_qs_16,0.17491086193295302
tool_box,tool_box_pqs_1_qs_32,0.41258750283082701
tool_box,tool_box_pqs_1_qs_48,0.61196946368886707
tool_box,tool_box_pqs_1_qs_64,0.77401894472311306
bag,bag_geo_26_col_26,0.17527655267021203
