Model,stimulus,MOS
cake,cake_gQP_3_tQP_2,0.74061956661749306
pumpkin,pumpkin_gsigma_2_tsigma_8,0.402972433849628
ship,ship_gsigma_4_tsigma_16,0.69761588739669
pumpkin,pumpkin_tsl_4_tqs_512,0.71321382293047808
cake,cake_gQP_2_tQP_3,0.50590922883331302
house,house_tsl_4_tqs_128,0.45688983046195408
mushroom,mushroom_tsl_6_tqs_256,0.68499283286588097
ping-pong_bat,ping-pong_bat_tsl_4_tqs_512,0.94914039633333458
honeydew_melon,honeydew_melon_gsigma_4_tsigma_8,0.59821330672786799
pen_container,pen_container_gQP_2_tQP_1,0.46655309993476601
glasses_case,glasses_case_gQP_1_tQP_1,0.20477273196623202
honeydew_melon,honeydew_melon_gQP_2_tQP_1,0.36725636241258997
pen_container,pen_container_tsl_4_tqs_64,0.83587677196964905
ship,ship_tsl_8_tqs_256,0.54395461489383701
ping-pong_bat,ping-pong_bat_tsl_6_tqs_256,0.66505449652442894
pineapple,pineapple_gsigma_4_tsigma_32,0.67022459833702208
pen_container,pen_container_gsigma_2_tsigma_16,0.57478514614477105
stone,stone_gsigma_2_tsigma_16,0.37594059099340105
flowerpot,flowerpot_gQP_1_tQP_3,0.43662979575871608
pen_container,pen_container_gQP_1_tQP_3,0.534627922327091
house,house_pqs_1_qs_32,0.22307836928530511
cake,cake_tsl_4_tqs_64,0.16239811069547105
glasses_case,glasses_case_gsigma_2_tsigma_8,0.57047945065482997
cake,cake_gsigma_4_tsigma_32,0.66413543838001399
mushroom,mushroom_gQP_1_tQP_3,0.63189077254678205
flowerpot,flowerpot_tsl_4_tqs_512,0.90981381951518203
flowerpot,flowerpot_gsigma_2_tsigma_8,0.45874068792165901
honeydew_melon,honeydew_melon_pqs_1_qs_64,0.69826516869927202
ship,ship_gQP_2_tQP_1,0.47244124653391995
bag,bag_tsl_6_tqs_128,0.51110109464055598
stone,stone_pqs_1_qs_16,0.19091074555144205
pen_container,pen_container_level_8,0.78883838235432702
banana,banana_tsl_8_tqs_512,0.61031915227711409
biscuits,biscuits_tsl_6_tqs_128,0.31044317088321705
ping-pong_bat,ping-pong_bat_gQP_2_tQP_3,0.57738536888121206
pumpkin,pumpkin_tsl_6_tqs_512,0.74318879545087602
pen_container,pen_container_pqs_1_qs_16,0.10001191529660602
glasses_case,glasses_case_gsigma_2_tsigma_32,0.67660156433719898
pineapple,pineapple_tsl_4_tqs_64,0.27258138906862694
ping-pong_bat,ping-pong_bat_tsl_8_tqs_128,0.47368924863892703
pen_container,pen_container_tsl_8_tqs_128,0.22791745214558001
bag,bag_gsigma_2_tsigma_32,0.56246190432278398
house,house_pqs_1_qs_48,0.31932969963998104
pineapple,pineapple_level_8,0.80704774279769198
biscuits,biscuits_level_9,0.210933795364323
ship,ship_gQP_3_tQP_3,0.67628122624612708
banana,banana_level_8,0.76916517428555697
glasses_case,glasses_case_gsigma_0_tsigma_16,0.21773040783466902
mushroom,mushroom_gsigma_0_tsigma_16,0.24901211768830711
cake,cake_tsl_4_tqs_256,0.46939848105830007
statue,statue_gsigma_4_tsigma_8,0.68619908523199802
stone,stone_gQP_3_tQP_3,0.73986571258970402
banana,banana_tsl_4_tqs_128,0.47504615380998505
pen_container,pen_container_gQP_1_tQP_2,0.29711154653359995
statue,statue_gsigma_0_tsigma_8,0.14880526969736396
bag,bag_tsl_8_tqs_128,0.19338358405835299
pumpkin,pumpkin_gQP_3_tQP_1,0.53857722908555794
house,house_tsl_6_tqs_512,0.73415265458948598
flowerpot,flowerpot_tsl_8_tqs_512,0.68790330499093799
mushroom,mushroom_gQP_2_tQP_3,0.69034602108617693
pineapple,pineapple_tsl_6_tqs_128,0.45120362750396092
glasses_case,glasses_case_gQP_3_tQP_3,0.71855162621644997
flowerpot,flowerpot_pqs_1_qs_32,0.25596957534499598
ship,ship_level_8,0.84732842554010801
banana,banana_gsigma_0_tsigma_32,0.59886923655829905
banana,banana_tsl_6_tqs_64,0.16816370125548696
bag,bag_gQP_3_tQP_3,0.70385135311031199
stone,stone_gsigma_0_tsigma_16,0.249384439860459
pen_container,pen_container_tsl_8_tqs_512,0.66850815187468005
house,house_pqs_1_qs_16,0.11567989002369794
mushroom,mushroom_gQP_1_tQP_1,0.22267592525271696
honeydew_melon,honeydew_melon_pqs_1_qs_32,0.21826976223600492
pineapple,pineapple_tsl_8_tqs_512,0.69651671831324591
honeydew_melon,honeydew_melon_tsl_6_tqs_64,0.45117264801581503
cake,cake_level_8,0.829140684644181
banana,banana_tsl_4_tqs_64,0.45879075826861193
pumpkin,pumpkin_gQP_2_tQP_1,0.42691456620229407
biscuits,biscuits_pqs_1_qs_32,0.25552119013135499
glasses_case,glasses_case_gQP_3_tQP_2,0.70517699039090898
cake,cake_tsl_6_tqs_64,0.17241505929897005
banana,banana_gQP_2_tQP_1,0.56523031605585605
house,house_gQP_2_tQP_1,0.25547292121059795
ship,ship_pqs_1_qs_48,0.39146297338133207
cake,cake_gsigma_0_tsigma_16,0.315145676210563
banana,banana_tsl_6_tqs_256,0.38370473652528192
cake,cake_gQP_2_tQP_2,0.48887153393073202
cake,cake_gQP_2_tQP_1,0.44202766445417307
ship,ship_tsl_4_tqs_256,0.88275347516663505
pineapple,pineapple_pqs_1_qs_16,0.12225481754358403
ping-pong_bat,ping-pong_bat_tsl_4_tqs_256,0.95827444342972756
stone,stone_tsl_8_tqs_128,0.24318463448012295
bag,bag_pqs_1_qs_16,0.096592620020150011
flowerpot,flowerpot_gsigma_2_tsigma_16,0.54318115944004397
bag,bag_tsl_4_tqs_512,0.79150187173005604
stone,stone_pqs_1_qs_64,0.34420427267673004
biscuits,biscuits_tsl_8_tqs_128,0.28821836598987804
ping-pong_bat,ping-pong_bat_tsl_6_tqs_64,0.29756182700685296
glasses_case,glasses_case_gQP_2_tQP_3,0.58017673965997707
glasses_case,glasses_case_tsl_4_tqs_64,0.18954000544920302
mushroom,mushroom_gsigma_2_tsigma_32,0.61513554587639807
biscuits,biscuits_tsl_6_tqs_64,0.16990854176819203
pineapple,pineapple_pqs_1_qs_48,0.60128395267384405
biscuits,biscuits_pqs_1_qs_16,0.14918130343178704
flowerpot,flowerpot_gsigma_0_tsigma_8,0.15677373010194795
bag,bag_gsigma_2_tsigma_16,0.50635244910856603
biscuits,biscuits_tsl_4_tqs_256,0.82612894920597801
flowerpot,flowerpot_tsl_4_tqs_256,0.90983606228195302
statue,statue_pqs_1_qs_64,0.45891122609054702
honeydew_melon,honeydew_melon_level_8,0.79441721396459397
bag,bag_gQP_1_tQP_2,0.23854691550309892
house,house_gsigma_2_tsigma_16,0.53699164011310896
bag,bag_tsl_6_tqs_64,0.41487126238473304
ship,ship_pqs_1_qs_16,0.081076211409887966
house,house_gQP_2_tQP_3,0.59209953228521495
pumpkin,pumpkin_tsl_8_tqs_512,0.702351916572447
honeydew_melon,honeydew_melon_gQP_1_tQP_2,0.25826468612287501
banana,banana_gQP_3_tQP_3,0.77340607128632699
cake,cake_tsl_8_tqs_64,0.093459174816393986
glasses_case,glasses_case_pqs_1_qs_32,0.14824643805525195
flowerpot,flowerpot_pqs_1_qs_48,0.48428925433471304
pineapple,pineapple_gQP_3_tQP_3,0.67957685595010497
statue,statue_pqs_1_qs_32,0.22720217773983808
pumpkin,pumpkin_gQP_1_tQP_1,0.19967990929364599
ping-pong_bat,ping-pong_bat_tsl_6_tqs_128,0.499515487042972
pineapple,pineapple_gQP_2_tQP_1,0.34217719270027402
pen_container,pen_container_gQP_1_tQP_1,0.26473651961737599
glasses_case,glasses_case_level_8,0.80960247414189401
glasses_case,glasses_case_gsigma_4_tsigma_32,0.733129402606567
pen_container,pen_container_gQP_3_tQP_1,0.66695975884330105
ship,ship_gQP_2_tQP_2,0.46928690642234006
statue,statue_tsl_4_tqs_512,0.88655982583902004
ship,ship_level_9,0.48832506659286801
pumpkin,pumpkin_pqs_1_qs_32,0.16957043207275602
mushroom,mushroom_gQP_2_tQP_1,0.39443044179855402
biscuits,biscuits_gsigma_4_tsigma_8,0.53411847946211699
mushroom,mushroom_level_7,0.96177048142234578
cake,cake_gsigma_4_tsigma_8,0.49979100976482305
flowerpot,flowerpot_gsigma_4_tsigma_16,0.58070467861061703
house,house_tsl_6_tqs_128,0.24642854801599601
biscuits,biscuits_gQP_2_tQP_3,0.46886650696574006
pumpkin,pumpkin_gQP_2_tQP_3,0.58484035768095799
cake,cake_pqs_1_qs_48,0.65437831488113707
bag,bag_gQP_2_tQP_2,0.506848864703071
honeydew_melon,honeydew_melon_gQP_3_tQP_3,0.60397045481940004
bag,bag_gQP_1_tQP_1,0.13305438138697501
glasses_case,glasses_case_gsigma_0_tsigma_32,0.42538259250975197
house,house_gsigma_2_tsigma_8,0.51318587887132394
flowerpot,flowerpot_gsigma_0_tsigma_16,0.37276433029480305
stone,stone_tsl_6_tqs_256,0.57626907498903801
ship,ship_tsl_4_tqs_64,0.86567646968029599
glasses_case,glasses_case_tsl_8_tqs_512,0.665051638412549
house,house_gQP_3_tQP_3,0.70778756412924593
pumpkin,pumpkin_gsigma_0_tsigma_8,0.11287105089018001
pineapple,pineapple_tsl_6_tqs_512,0.770424763118435
cake,cake_gQP_3_tQP_1,0.72963257178186591
honeydew_melon,honeydew_melon_gsigma_0_tsigma_8,0.073375399647002015
bag,bag_tsl_6_tqs_256,0.59712606500937904
mushroom,mushroom_tsl_6_tqs_64,0.32689036712025399
flowerpot,flowerpot_tsl_4_tqs_64,0.91808271643226591
flowerpot,flowerpot_level_8,0.82253003761413801
cake,cake_pqs_1_qs_32,0.37688149610736299
ping-pong_bat,ping-pong_bat_tsl_4_tqs_64,0.9448238505024773
pen_container,pen_container_gQP_3_tQP_2,0.58156026940151406
stone,stone_level_9,0.13127678718821001
honeydew_melon,honeydew_melon_level_9,0.12377315424456692
bag,bag_gsigma_4_tsigma_32,0.77563835183716301
house,house_gsigma_4_tsigma_16,0.70102458557278102
glasses_case,glasses_case_gQP_3_tQP_1,0.72225460343357595
mushroom,mushroom_level_8,0.85155815347269903
honeydew_melon,honeydew_melon_tsl_8_tqs_512,0.85705700145042796
ship,ship_gQP_3_tQP_1,0.67298869564725194
mushroom,mushroom_pqs_1_qs_32,0.32659863492461394
statue,statue_gsigma_2_tsigma_8,0.49854469536174695
banana,banana_gsigma_4_tsigma_32,0.76616503258842805
glasses_case,glasses_case_pqs_1_qs_64,0.49380419178909796
banana,banana_level_7,0.92890971686473334
cake,cake_gQP_1_tQP_3,0.46616867914220594
ping-pong_bat,ping-pong_bat_pqs_1_qs_16,0.081584653724187994
pumpkin,pumpkin_tsl_4_tqs_64,0.13553515748736999
honeydew_melon,honeydew_melon_pqs_1_qs_16,0.11662636113699909
glasses_case,glasses_case_tsl_6_tqs_512,0.76114617913688298
house,house_level_7,0.97046122576268301
ping-pong_bat,ping-pong_bat_gQP_3_tQP_2,0.65337903232069494
statue,statue_level_8,0.75553949306307999
bag,bag_gQP_1_tQP_3,0.47144415710599707
cake,cake_level_7,0.92229633690668511
biscuits,biscuits_gsigma_2_tsigma_32,0.62141474836383503
house,house_gsigma_0_tsigma_32,0.51066784205718996
pumpkin,pumpkin_gsigma_2_tsigma_32,0.63864197920376198
mushroom,mushroom_gQP_3_tQP_2,0.73751092969202392
mushroom,mushroom_pqs_1_qs_64,0.63747063352455391
stone,stone_gQP_1_tQP_3,0.61808747936477904
pumpkin,pumpkin_gQP_3_tQP_3,0.69767947839421796
bag,bag_pqs_1_qs_48,0.41564462110241596
banana,banana_gsigma_2_tsigma_32,0.68653705464765702
mushroom,mushroom_gsigma_2_tsigma_16,0.53450142830208203
mushroom,mushroom_gQP_2_tQP_2,0.53629862805223394
biscuits,biscuits_gsigma_2_tsigma_8,0.39069233529923197
bag,bag_gsigma_2_tsigma_8,0.43078544468590396
pumpkin,pumpkin_gQP_1_tQP_2,0.36371395446675603
house,house_gQP_3_tQP_2,0.62873839111432495
statue,statue_pqs_1_qs_48,0.32595239652490804
statue,statue_gQP_2_tQP_3,0.54706036123804902
house,house_gsigma_0_tsigma_8,0.098288643626285976
honeydew_melon,honeydew_melon_tsl_8_tqs_256,0.58281413329721499
ping-pong_bat,ping-pong_bat_gsigma_0_tsigma_32,0.54735480329230501
pineapple,pineapple_gsigma_2_tsigma_8,0.45650392667570205
pineapple,pineapple_tsl_4_tqs_256,0.61042831324157398
cake,cake_pqs_1_qs_64,0.75140974847249697
cake,cake_tsl_8_tqs_128,0.16807929723316606
ping-pong_bat,ping-pong_bat_tsl_8_tqs_64,0.22759227112440394
biscuits,biscuits_gsigma_2_tsigma_16,0.44454597262246498
pineapple,pineapple_level_7,0.97760094674081355
house,house_pqs_1_qs_64,0.49406146178118904
pen_container,pen_container_gsigma_4_tsigma_16,0.72269677771639396
ping-pong_bat,ping-pong_bat_gQP_1_tQP_3,0.467352525919697
house,house_gQP_3_tQP_1,0.59360626255548699
stone,stone_gsigma_0_tsigma_8,0.13123315178844808
stone,stone_tsl_4_tqs_128,0.52826453271724705
bag,bag_tsl_4_tqs_128,0.37783711786698904
pineapple,pineapple_gsigma_4_tsigma_16,0.62355595950769804
biscuits,biscuits_tsl_6_tqs_256,0.53151152226394305
ship,ship_tsl_6_tqs_256,0.58813836910983097
pen_container,pen_container_tsl_6_tqs_256,0.58612157590450198
pineapple,pineapple_gQP_3_tQP_1,0.50235506044796807
glasses_case,glasses_case_level_9,0.30751863269903401
pumpkin,pumpkin_pqs_1_qs_48,0.28366345988589903
stone,stone_gQP_2_tQP_3,0.65537749409509305
pen_container,pen_container_tsl_6_tqs_512,0.74732194503587701
ping-pong_bat,ping-pong_bat_level_8,0.738899609392901
glasses_case,glasses_case_tsl_4_tqs_512,0.718935006227158
ship,ship_gsigma_2_tsigma_16,0.53757192315135405
banana,banana_gsigma_2_tsigma_8,0.49244874861844201
stone,stone_tsl_6_tqs_128,0.39345079070220901
ship,ship_tsl_4_tqs_512,0.87362892755960198
biscuits,biscuits_gsigma_4_tsigma_16,0.56866442495117198
biscuits,biscuits_tsl_6_tqs_512,0.72505203960428699
cake,cake_tsl_6_tqs_128,0.20257620892421901
pineapple,pineapple_tsl_8_tqs_64,0.137859034249464
cake,cake_tsl_6_tqs_256,0.48497731682779699
bag,bag_gsigma_0_tsigma_32,0.37880359606166503
flowerpot,flowerpot_gQP_2_tQP_2,0.45646661366836805
mushroom,mushroom_tsl_6_tqs_128,0.51939042661750301
ship,ship_tsl_8_tqs_64,0.13585473943253101
house,house_tsl_8_tqs_128,0.19752188133264892
bag,bag_level_7,0.9040467544019738
pineapple,pineapple_gQP_2_tQP_3,0.65619083919770893
banana,banana_gQP_3_tQP_2,0.76043676118859893
pineapple,pineapple_gQP_2_tQP_2,0.49944375168578803
pineapple,pineapple_gsigma_4_tsigma_8,0.60835642074733298
pumpkin,pumpkin_tsl_4_tqs_256,0.46874866988523201
biscuits,biscuits_gsigma_0_tsigma_16,0.29100085949288501
pen_container,pen_container_tsl_4_tqs_512,0.874032098801232
pen_container,pen_container_gsigma_4_tsigma_32,0.73235722706676099
stone,stone_tsl_6_tqs_512,0.77364080369024602
house,house_tsl_6_tqs_64,0.15226973050555603
bag,bag_pqs_1_qs_64,0.37445080781533502
mushroom,mushroom_tsl_8_tqs_128,0.32322270678255804
pen_container,pen_container_gsigma_0_tsigma_32,0.53036171652385
pineapple,pineapple_gsigma_2_tsigma_16,0.53429775816023506
stone,stone_tsl_8_tqs_64,0.23031387563587502
statue,statue_tsl_6_tqs_64,0.22698691283615102
pumpkin,pumpkin_level_8,0.79360555803187904
statue,statue_gQP_1_tQP_2,0.25631316185484199
ship,ship_gsigma_0_tsigma_32,0.55286882178799801
statue,statue_gsigma_4_tsigma_32,0.67004785505964493
pumpkin,pumpkin_gsigma_0_tsigma_16,0.26151937199910602
flowerpot,flowerpot_gQP_2_tQP_1,0.38521397537531099
bag,bag_level_8,0.81762035854044701
flowerpot,flowerpot_pqs_1_qs_16,0.086672987327231943
stone,stone_gQP_1_tQP_1,0.21180052326807097
statue,statue_gQP_2_tQP_1,0.34722102003321498
flowerpot,flowerpot_gQP_2_tQP_3,0.62022845472115795
pumpkin,pumpkin_gsigma_0_tsigma_32,0.52354751264946597
statue,statue_gQP_1_tQP_1,0.17834555254143003
pumpkin,pumpkin_level_9,0.23969997678723698
mushroom,mushroom_tsl_4_tqs_128,0.74883269609465897
flowerpot,flowerpot_pqs_1_qs_64,0.72257267958889093
honeydew_melon,honeydew_melon_gQP_3_tQP_2,0.54036302135064607
glasses_case,glasses_case_tsl_4_tqs_256,0.45338573467312304
bag,bag_level_9,0.17258921085536894
biscuits,biscuits_pqs_1_qs_64,0.75968841978157098
pumpkin,pumpkin_tsl_6_tqs_256,0.51622301802758797
honeydew_melon,honeydew_melon_level_7,0.94260252901060737
pen_container,pen_container_level_9,0.30164108414928292
mushroom,mushroom_tsl_8_tqs_512,0.74975324539126798
pen_container,pen_container_tsl_6_tqs_128,0.33072278118182197
house,house_gsigma_0_tsigma_16,0.30194160576477902
glasses_case,glasses_case_tsl_8_tqs_64,0.20506826347663609
mushroom,mushroom_tsl_8_tqs_256,0.59501968516754311
stone,stone_level_8,0.79350688620543497
ping-pong_bat,ping-pong_bat_gsigma_2_tsigma_8,0.46406435359931497
stone,stone_gQP_2_tQP_2,0.43978064803343397
stone,stone_tsl_8_tqs_512,0.79687405263596101
biscuits,biscuits_level_8,0.73921706809642695
pumpkin,pumpkin_gQP_2_tQP_2,0.43652257006360207
stone,stone_tsl_4_tqs_256,0.65779385656566491
cake,cake_gsigma_2_tsigma_8,0.32858160514775803
pumpkin,pumpkin_tsl_8_tqs_128,0.210230182308074
banana,banana_gQP_1_tQP_2,0.43940481370886597
honeydew_melon,honeydew_melon_tsl_8_tqs_128,0.18649262079095708
ping-pong_bat,ping-pong_bat_gsigma_2_tsigma_16,0.56274268355379298
honeydew_melon,honeydew_melon_gsigma_2_tsigma_16,0.45142916269547695
bag,bag_gsigma_0_tsigma_16,0.13750888618143808
cake,cake_gsigma_4_tsigma_16,0.54991499939631794
statue,statue_tsl_8_tqs_64,0.11681114278641302
ping-pong_bat,ping-pong_bat_gsigma_4_tsigma_8,0.631681960350296
bag,bag_tsl_8_tqs_256,0.396143555285279
house,house_tsl_4_tqs_512,0.77603563494329098
ping-pong_bat,ping-pong_bat_tsl_6_tqs_512,0.73015921279793994
honeydew_melon,honeydew_melon_gQP_2_tQP_3,0.52557539029794398
bag,bag_tsl_8_tqs_64,0.096318233124367936
ping-pong_bat,ping-pong_bat_gQP_1_tQP_1,0.26674988843913694
statue,statue_gsigma_0_tsigma_32,0.50724033199371599
statue,statue_tsl_8_tqs_128,0.21634882487183604
honeydew_melon,honeydew_melon_gsigma_0_tsigma_32,0.53159267486713602
pen_container,pen_container_tsl_4_tqs_256,0.84063403527911396
house,house_tsl_8_tqs_512,0.72396691582349604
pumpkin,pumpkin_pqs_1_qs_64,0.47758563305449997
banana,banana_gsigma_4_tsigma_16,0.72982891781084103
cake,cake_tsl_4_tqs_512,0.78459398242583001
cake,cake_gQP_3_tQP_3,0.74361973156793293
bag,bag_tsl_4_tqs_64,0.32908311327811901
biscuits,biscuits_level_7,0.93089527285643459
glasses_case,glasses_case_tsl_6_tqs_128,0.45104032560041896
biscuits,biscuits_gQP_3_tQP_2,0.458087012708144
honeydew_melon,honeydew_melon_gsigma_4_tsigma_16,0.55191107755669999
house,house_gsigma_4_tsigma_32,0.80615457709272198
banana,banana_gQP_3_tQP_1,0.70892733359376303
glasses_case,glasses_case_pqs_1_qs_16,0.099909091627148006
pumpkin,pumpkin_pqs_1_qs_16,0.14378589191875302
ping-pong_bat,ping-pong_bat_tsl_8_tqs_512,0.696372236414176
banana,banana_gQP_1_tQP_1,0.39698644057597998
biscuits,biscuits_pqs_1_qs_48,0.59796182843353896
pineapple,pineapple_tsl_4_tqs_128,0.36732540082114906
ship,ship_tsl_8_tqs_128,0.234505446975388
bag,bag_gQP_2_tQP_3,0.60892630877976006
pineapple,pineapple_tsl_8_tqs_256,0.50404529714958102
flowerpot,flowerpot_gQP_3_tQP_3,0.668259667393166
bag,bag_gsigma_4_tsigma_8,0.77623795868369705
ping-pong_bat,ping-pong_bat_pqs_1_qs_32,0.426645366890677
stone,stone_tsl_6_tqs_64,0.34060740253153698
flowerpot,flowerpot_tsl_6_tqs_64,0.27581058637397604
biscuits,biscuits_tsl_4_tqs_64,0.819548455655983
pineapple,pineapple_gsigma_2_tsigma_32,0.66894238909468995
pumpkin,pumpkin_tsl_6_tqs_64,0.33093751937591409
cake,cake_tsl_6_tqs_512,0.72604517878439501
banana,banana_pqs_1_qs_16,0.17074427175907703
statue,statue_pqs_1_qs_16,0.12984265923399407
glasses_case,glasses_case_tsl_8_tqs_256,0.47333558926365593
ship,ship_gsigma_2_tsigma_32,0.70529525949754501
glasses_case,glasses_case_gsigma_4_tsigma_8,0.77704814934476996
pen_container,pen_container_gQP_2_tQP_2,0.556672569303578
pen_container,pen_container_tsl_8_tqs_256,0.43698130444221095
flowerpot,flowerpot_gQP_1_tQP_2,0.291703233605075
banana,banana_tsl_8_tqs_64,0.15371928881013797
honeydew_melon,honeydew_melon_tsl_8_tqs_64,0.119265465978312
flowerpot,flowerpot_tsl_8_tqs_256,0.49604229798092803
bag,bag_gsigma_4_tsigma_16,0.78012152313772198
pineapple,pineapple_tsl_6_tqs_256,0.57041356056466297
honeydew_melon,honeydew_melon_tsl_4_tqs_256,0.74083687294196798
stone,stone_tsl_4_tqs_64,0.423616258855259
pen_container,pen_container_level_7,0.97195064474538639
flowerpot,flowerpot_tsl_6_tqs_256,0.61558698569492398
cake,cake_gsigma_2_tsigma_32,0.594178311913926
flowerpot,flowerpot_gQP_3_tQP_1,0.69160813287876799
mushroom,mushroom_gsigma_0_tsigma_32,0.50640056144630097
banana,banana_pqs_1_qs_32,0.21890450988410193
ship,ship_gQP_1_tQP_1,0.13167568371270411
pen_container,pen_container_pqs_1_qs_32,0.23134218015490504
statue,statue_tsl_4_tqs_256,0.835991710841688
house,house_gQP_2_tQP_2,0.36939807978759698
banana,banana_gsigma_0_tsigma_16,0.39527750599881695
flowerpot,flowerpot_gsigma_4_tsigma_8,0.561629582739403
glasses_case,glasses_case_gsigma_4_tsigma_16,0.78464977486532894
ship,ship_level_7,0.94209340593201385
pumpkin,pumpkin_gsigma_4_tsigma_32,0.73931331546962098
statue,statue_gQP_3_tQP_2,0.67414588121473606
glasses_case,glasses_case_gsigma_0_tsigma_8,0.10005032369626088
pumpkin,pumpkin_tsl_4_tqs_128,0.21325952730973396
glasses_case,glasses_case_gQP_2_tQP_2,0.43602367400631104
bag,bag_gsigma_0_tsigma_8,0.11218281028782195
pineapple,pineapple_gsigma_0_tsigma_32,0.53204943444753994
honeydew_melon,honeydew_melon_gsigma_2_tsigma_8,0.34604340432029601
banana,banana_level_9,0.10508460133013098
pen_container,pen_container_gQP_3_tQP_3,0.68703308962371701
statue,statue_tsl_6_tqs_128,0.32239646394698196
ping-pong_bat,ping-pong_bat_level_7,0.89330951770028799
statue,statue_gsigma_2_tsigma_32,0.65244112703831192
pineapple,pineapple_tsl_4_tqs_512,0.778254180454792
flowerpot,flowerpot_gsigma_2_tsigma_32,0.67888693542113698
stone,stone_gQP_3_tQP_1,0.58238904022334304
ship,ship_tsl_6_tqs_512,0.74875559598358199
mushroom,mushroom_gsigma_0_tsigma_8,0.056950154814528031
pineapple,pineapple_gQP_3_tQP_2,0.51126941888027799
honeydew_melon,honeydew_melon_tsl_4_tqs_64,0.5034083468614361
pen_container,pen_container_tsl_4_tqs_128,0.83556091311693104
house,house_tsl_4_tqs_64,0.34905141920299998
flowerpot,flowerpot_gsigma_0_tsigma_32,0.58075076063238495
statue,statue_tsl_8_tqs_256,0.42334269893107901
biscuits,biscuits_tsl_8_tqs_256,0.49442317599649399
house,house_gQP_1_tQP_1,0.077720466422449008
house,house_gsigma_2_tsigma_32,0.65133541237525105
ping-pong_bat,ping-pong_bat_gQP_1_tQP_2,0.36148042125873903
biscuits,biscuits_gsigma_0_tsigma_8,0.17717333291175197
stone,stone_gQP_3_tQP_2,0.64379508315342493
pen_container,pen_container_pqs_1_qs_64,0.4551775416553
glasses_case,glasses_case_tsl_6_tqs_64,0.46213234308404705
pineapple,pineapple_tsl_8_tqs_128,0.258792691464098
cake,cake_gsigma_0_tsigma_8,0.17640968795012701
biscuits,biscuits_tsl_8_tqs_512,0.75735372256262901
honeydew_melon,honeydew_melon_gQP_2_tQP_2,0.37551012458363697
banana,banana_gsigma_4_tsigma_8,0.68022968026863895
cake,cake_tsl_8_tqs_512,0.67034474885747097
banana,banana_pqs_1_qs_48,0.38105950342962602
mushroom,mushroom_gsigma_2_tsigma_8,0.46146634995287106
house,house_tsl_6_tqs_256,0.57013515870935505
pumpkin,pumpkin_level_7,0.98187399748728499
biscuits,biscuits_gQP_2_tQP_2,0.34709249475653092
glasses_case,glasses_case_level_7,0.89296743880530904
mushroom,mushroom_gQP_3_tQP_3,0.796951534014677
house,house_tsl_8_tqs_256,0.47398793484595603
flowerpot,flowerpot_gsigma_4_tsigma_32,0.69868526161572098
banana,banana_gQP_2_tQP_3,0.60191421461549499
statue,statue_tsl_6_tqs_256,0.51770160807318599
honeydew_melon,honeydew_melon_tsl_6_tqs_256,0.64401243489111104
biscuits,biscuits_gQP_1_tQP_1,0.19352270128344795
house,house_tsl_8_tqs_64,0.13211565702781902
biscuits,biscuits_gQP_3_tQP_1,0.32851933134587397
honeydew_melon,honeydew_melon_gsigma_2_tsigma_32,0.69711421456951594
bag,bag_tsl_4_tqs_256,0.63733902116810803
